item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped
factual_qa_4332,factual_qa,surface_noise,5,5,0.335523,0.336656,-0.001133,-0.003377,false
factual_qa_436,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_436,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_436,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_436,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_436,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4702,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4702,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4702,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4702,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4702,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4928,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4928,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4928,factual_qa,paraphrasing,5,5,1.000000,0.492853,0.507147,0.507147,true
factual_qa_4928,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4928,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5262,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5262,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5262,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5262,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5262,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5271,factual_qa,context_injection,5,5,0.074686,0.137699,-0.063013,-0.843710,false
factual_qa_5271,factual_qa,formatting_changes,5,5,0.074686,0.124218,-0.049533,-0.663218,false
factual_qa_5271,factual_qa,paraphrasing,5,5,0.074686,0.066994,0.007692,0.102992,true
factual_qa_5271,factual_qa,reordering,5,5,0.074686,0.093014,-0.018329,-0.245410,false
factual_qa_5271,factual_qa,surface_noise,5,5,0.074686,0.117637,-0.042951,-0.575096,false
factual_qa_5298,factual_qa,context_injection,5,5,0.335644,0.431036,-0.095392,-0.284205,false
factual_qa_5298,factual_qa,formatting_changes,5,5,0.335644,0.371549,-0.035905,-0.106974,false
factual_qa_5298,factual_qa,paraphrasing,5,5,0.335644,0.052898,0.282746,0.842399,true
factual_qa_5298,factual_qa,reordering,5,5,0.335644,0.241161,0.094483,0.281497,true
factual_qa_5298,factual_qa,surface_noise,5,5,0.335644,0.349600,-0.013957,-0.041582,false
factual_qa_5338,factual_qa,context_injection,5,5,0.061140,0.084715,-0.023575,-0.385594,false
factual_qa_5338,factual_qa,formatting_changes,5,5,0.061140,0.076723,-0.015583,-0.254877,false
factual_qa_5338,factual_qa,paraphrasing,5,5,0.061140,0.025832,0.035308,0.577501,true
factual_qa_5338,factual_qa,reordering,5,5,0.061140,0.065176,-0.004036,-0.066012,false
factual_qa_5338,factual_qa,surface_noise,5,5,0.061140,0.071653,-0.010513,-0.171946,false
factual_qa_5359,factual_qa,context_injection,5,5,0.527731,0.527731,0.000000,0.000000,false
factual_qa_5359,factual_qa,formatting_changes,5,5,0.527731,0.588235,-0.060504,-0.114650,false
factual_qa_5359,factual_qa,paraphrasing,5,5,0.527731,0.588235,-0.060504,-0.114650,false
factual_qa_5359,factual_qa,reordering,5,5,0.527731,0.406722,0.121008,0.229299,true
factual_qa_5359,factual_qa,surface_noise,5,5,0.527731,0.588235,-0.060504,-0.114650,false
factual_qa_5441,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5441,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5441,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5441,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5441,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5525,factual_qa,context_injection,5,5,0.214644,0.185246,0.029398,0.136961,true
factual_qa_5525,factual_qa,formatting_changes,5,5,0.214644,0.175903,0.038741,0.180488,true
factual_qa_5525,factual_qa,paraphrasing,5,5,0.214644,0.189409,0.025235,0.117566,true
factual_qa_5525,factual_qa,reordering,5,5,0.214644,0.184505,0.030139,0.140412,true
factual_qa_5525,factual_qa,surface_noise,5,5,0.214644,0.164970,0.049674,0.231423,true
factual_qa_5646,factual_qa,context_injection,5,5,0.015822,0.013565,0.002257,0.142640,true
factual_qa_5646,factual_qa,formatting_changes,5,5,0.015822,0.014130,0.001692,0.106917,true
factual_qa_5646,factual_qa,paraphrasing,5,5,0.015822,0.021713,-0.005891,-0.372339,false
factual_qa_5646,factual_qa,reordering,5,5,0.015822,0.009801,0.006021,0.380556,true
factual_qa_5646,factual_qa,surface_noise,5,5,0.015822,0.017787,-0.001965,-0.124197,false
factual_qa_6116,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6116,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6116,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6116,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6116,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6353,factual_qa,context_injection,5,5,0.136106,0.174479,-0.038373,-0.281934,false
factual_qa_6353,factual_qa,formatting_changes,5,5,0.136106,0.220860,-0.084754,-0.622707,false
factual_qa_6353,factual_qa,paraphrasing,5,5,0.136106,0.540052,-0.403946,-2.967884,false
factual_qa_6353,factual_qa,reordering,5,5,0.136106,0.102923,0.033183,0.243804,true
factual_qa_6353,factual_qa,surface_noise,5,5,0.136106,0.132438,0.003668,0.026948,true
factual_qa_6407,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6407,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6407,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6407,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6407,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6442,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6442,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6442,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6442,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6442,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6460,factual_qa,context_injection,5,5,0.714286,0.704762,0.009524,0.013333,true
factual_qa_6460,factual_qa,formatting_changes,5,5,0.714286,0.667857,0.046429,0.065000,true
factual_qa_6460,factual_qa,paraphrasing,5,5,0.714286,0.387616,0.326670,0.457338,true
factual_qa_6460,factual_qa,reordering,5,5,0.714286,0.714286,0.000000,0.000000,false
factual_qa_6460,factual_qa,surface_noise,5,5,0.714286,0.704762,0.009524,0.013333,true
factual_qa_6578,factual_qa,context_injection,5,5,0.841379,0.531895,0.309484,0.367829,true
factual_qa_6578,factual_qa,formatting_changes,5,5,0.841379,0.839344,0.002035,0.002419,true
factual_qa_6578,factual_qa,paraphrasing,5,5,0.841379,1.000000,-0.158621,-0.188524,false
factual_qa_6578,factual_qa,reordering,5,5,0.841379,0.142478,0.698902,0.830662,true
factual_qa_6578,factual_qa,surface_noise,5,5,0.841379,0.850000,-0.008621,-0.010246,false
factual_qa_6595,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6595,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6595,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6595,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6595,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6783,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6783,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6783,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6783,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6783,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6819,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6819,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6819,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6819,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6819,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6833,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6833,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6833,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6833,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6833,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_684,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_684,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_684,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_684,factual_qa,reordering,5,5,1.000000,0.000000,1.000000,1.000000,true
factual_qa_684,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6848,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6848,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6848,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6848,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6848,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6850,factual_qa,context_injection,5,5,0.024194,0.024647,-0.000453,-0.018740,false
factual_qa_6850,factual_qa,formatting_changes,5,5,0.024194,0.027578,-0.003384,-0.139872,false
factual_qa_6850,factual_qa,paraphrasing,5,5,0.024194,0.042944,-0.018750,-0.774998,false
factual_qa_6850,factual_qa,reordering,5,5,0.024194,0.024478,-0.000284,-0.011739,false
factual_qa_6850,factual_qa,surface_noise,5,5,0.024194,0.028114,-0.003921,-0.162059,false
factual_qa_7048,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7048,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7048,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7048,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7048,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7118,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7118,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7118,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7118,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7118,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7187,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7187,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7187,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7187,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7187,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7188,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7188,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7188,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7188,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7188,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_720,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_720,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_720,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_720,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_720,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7298,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7298,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7298,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7298,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7298,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7352,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7352,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7352,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7352,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7352,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7457,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7457,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7457,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7457,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7457,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7525,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7525,factual_qa,formatting_changes,5,5,1.000000,0.200000,0.800000,0.800000,true
factual_qa_7525,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7525,factual_qa,reordering,5,5,1.000000,0.800000,0.200000,0.200000,true
factual_qa_7525,factual_qa,surface_noise,5,5,1.000000,0.600000,0.400000,0.400000,true
factual_qa_7553,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7553,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7553,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7553,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7553,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7603,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7603,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7603,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7603,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7603,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7612,factual_qa,context_injection,5,5,0.442353,0.456470,-0.014118,-0.031915,false
factual_qa_7612,factual_qa,formatting_changes,5,5,0.442353,0.442353,0.000000,0.000000,false
factual_qa_7612,factual_qa,paraphrasing,5,5,0.442353,0.431746,0.010607,0.023979,true
factual_qa_7612,factual_qa,reordering,5,5,0.442353,0.317535,0.124818,0.282168,true
factual_qa_7612,factual_qa,surface_noise,5,5,0.442353,0.442353,0.000000,0.000000,false
factual_qa_7652,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7652,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7652,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7652,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7652,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7672,factual_qa,context_injection,5,5,1.000000,0.123895,0.876105,0.876105,true
factual_qa_7672,factual_qa,formatting_changes,5,5,1.000000,0.678333,0.321667,0.321667,true
factual_qa_7672,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7672,factual_qa,reordering,5,5,1.000000,0.512000,0.488000,0.488000,true
factual_qa_7672,factual_qa,surface_noise,5,5,1.000000,0.481242,0.518758,0.518758,true
factual_qa_7699,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7699,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7699,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7699,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7699,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7791,factual_qa,context_injection,5,5,0.690013,0.686342,0.003671,0.005321,true
factual_qa_7791,factual_qa,formatting_changes,5,5,0.690013,0.697017,-0.007004,-0.010151,false
factual_qa_7791,factual_qa,paraphrasing,5,5,0.690013,0.578625,0.111388,0.161428,true
factual_qa_7791,factual_qa,reordering,5,5,0.690013,0.498687,0.191326,0.277279,true
factual_qa_7791,factual_qa,surface_noise,5,5,0.690013,0.700702,-0.010689,-0.015491,false
factual_qa_7854,factual_qa,context_injection,5,5,1.000000,0.840000,0.160000,0.160000,true
factual_qa_7854,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7854,factual_qa,paraphrasing,5,5,1.000000,0.490909,0.509091,0.509091,true
factual_qa_7854,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7854,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7989,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7989,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7989,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7989,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7989,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_800,factual_qa,context_injection,5,5,0.800000,1.000000,-0.200000,-0.250000,false
factual_qa_800,factual_qa,formatting_changes,5,5,0.800000,1.000000,-0.200000,-0.250000,false
factual_qa_800,factual_qa,paraphrasing,5,5,0.800000,1.000000,-0.200000,-0.250000,false
factual_qa_800,factual_qa,reordering,5,5,0.800000,0.000000,0.800000,1.000000,true
factual_qa_800,factual_qa,surface_noise,5,5,0.800000,1.000000,-0.200000,-0.250000,false
factual_qa_8049,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8049,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8049,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8049,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8049,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8077,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8077,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8077,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8077,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8077,factual_qa,surface_noise,5,5,1.000000,0.661905,0.338095,0.338095,true
factual_qa_808,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_808,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_808,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_808,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_808,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8080,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8080,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8080,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8080,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8080,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8164,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8164,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8164,factual_qa,paraphrasing,5,5,1.000000,0.822857,0.177143,0.177143,true
factual_qa_8164,factual_qa,reordering,5,5,1.000000,0.823529,0.176471,0.176471,true
factual_qa_8164,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8174,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8174,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8174,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8174,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8174,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8201,factual_qa,context_injection,5,5,0.288586,0.320000,-0.031414,-0.108855,false
factual_qa_8201,factual_qa,formatting_changes,5,5,0.288586,0.260476,0.028110,0.097405,true
factual_qa_8201,factual_qa,paraphrasing,5,5,0.288586,1.000000,-0.711414,-2.465172,false
factual_qa_8201,factual_qa,reordering,5,5,0.288586,0.188474,0.100112,0.346907,true
factual_qa_8201,factual_qa,surface_noise,5,5,0.288586,0.255714,0.032872,0.113906,true
factual_qa_8226,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8226,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8226,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8226,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8226,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8302,factual_qa,context_injection,5,5,0.378144,0.502198,-0.124053,-0.328058,false
factual_qa_8302,factual_qa,formatting_changes,5,5,0.378144,0.399963,-0.021818,-0.057699,false
factual_qa_8302,factual_qa,paraphrasing,5,5,0.378144,0.226810,0.151335,0.400203,true
factual_qa_8302,factual_qa,reordering,5,5,0.378144,0.217349,0.160795,0.425222,true
factual_qa_8302,factual_qa,surface_noise,5,5,0.378144,0.401994,-0.023850,-0.063071,false
factual_qa_8326,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8326,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8326,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8326,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8326,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8355,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8355,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8355,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8355,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8355,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_836,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_836,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_836,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_836,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_836,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8365,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8365,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8365,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8365,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8365,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_837,factual_qa,context_injection,5,5,1.000000,0.200000,0.800000,0.800000,true
factual_qa_837,factual_qa,formatting_changes,5,5,1.000000,0.400000,0.600000,0.600000,true
factual_qa_837,factual_qa,paraphrasing,5,5,1.000000,0.200000,0.800000,0.800000,true
factual_qa_837,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_837,factual_qa,surface_noise,5,5,1.000000,0.200000,0.800000,0.800000,true
factual_qa_8460,factual_qa,context_injection,5,5,0.400000,0.400000,0.000000,0.000000,false
factual_qa_8460,factual_qa,formatting_changes,5,5,0.400000,0.400000,0.000000,0.000000,false
factual_qa_8460,factual_qa,paraphrasing,5,5,0.400000,0.253968,0.146032,0.365080,true
factual_qa_8460,factual_qa,reordering,5,5,0.400000,0.400000,0.000000,0.000000,false
factual_qa_8460,factual_qa,surface_noise,5,5,0.400000,0.400000,0.000000,0.000000,false
factual_qa_8650,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8650,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8650,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8650,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8650,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
