base_case_id,task,dataset,perturbation_family,strength_level,strength_edits,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift,mean_cross_similarity,mean_paired_similarity,clean_single_correct,perturbed_single_correct,single_pass_rate_drop,abs_single_pass_rate_change,single_sample_pdr,clean_mean_correctness,perturbed_mean_correctness,repeated_pass_rate_drop,abs_repeated_pass_rate_change,repeated_sampling_pdr,harmful_correctness_drop,correctness_changed
rq2_dose_humaneval_43,code_generation,HumanEval,surface_noise,1,2,0.12852353294090565,0.1927852994113585,0.16065441617613208,0.17993294611726793,0.019278529941135852,0.820067053882732,0.8714764670590943,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-0.39999999999999997,0.39999999999999997,-1.9999999999999998,0,1
rq2_dose_humaneval_43,code_generation,HumanEval,surface_noise,2,4,0.12852353294090565,0.0,0.06426176647045283,0.2570470658818113,0.19278529941135847,0.7429529341181886,0.7429529341181886,0.0,1.0,-1.0,1.0,0.0,0.2,1.0,-0.8,0.8,-4.0,0,1
rq2_dose_humaneval_43,code_generation,HumanEval,surface_noise,3,8,0.12852353294090565,0.05469891773467023,0.09161122533778794,0.23947619309284138,0.14786496775505342,0.7605238069071586,0.7402600001776274,0.0,1.0,-1.0,1.0,0.0,0.2,1.0,-0.8,0.8,-4.0,0,1
rq2_dose_humaneval_43,code_generation,HumanEval,surface_noise,4,16,0.12852353294090565,0.05469891773467023,0.09161122533778794,0.23947619309284138,0.14786496775505342,0.7605238069071586,0.7402600001776274,0.0,1.0,-1.0,1.0,0.0,0.2,1.0,-0.8,0.8,-4.0,0,1
rq2_dose_humaneval_48,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_48,code_generation,HumanEval,surface_noise,1,2,0.031225193942932782,0.0392593568652674,0.03524227540410009,0.02928018847858782,0.0,0.9707198115214122,0.9737672227725273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_48,code_generation,HumanEval,surface_noise,2,4,0.031238780352481777,0.02959886312047898,0.03041882173648038,0.02746290666513499,0.0,0.972537093334865,0.9635320707093646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_48,code_generation,HumanEval,surface_noise,3,8,0.031238780352481777,0.032918959617413444,0.03207886998494761,0.030887197164398986,0.0,0.969112802835601,0.9601167166431442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_48,code_generation,HumanEval,surface_noise,4,16,0.031225193942932782,0.15174617558390957,0.09148568476342117,0.097076565766228,0.00559088100280683,0.902923434233772,0.9030778136594895,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,0.2,0.0,0,1
rq2_dose_squad_03,factual_qa,SQuAD V2,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
